timestamp	open	high	low	close	volume
2/28/2018	1122	1127.65	1103	1103.92	2431023
2/27/2018	1143.7	1144.25	1116.79	1117.51	2094863
2/26/2018	1131.86	1144.2	1129.34	1143.7	1489118
2/23/2018	1118.66	1129	1108.44	1128.09	1234539
2/22/2018	1119.17	1125.46	1105.15	1109.9	1386115
2/21/2018	1109.1	1136.2	1107.51	1113.75	2024534
2/20/2018	1092.76	1116.29	1090	1103.59	1646405
2/16/2018	1093.38	1108.31	1091.55	1095.5	1971928
2/15/2018	1083.45	1094.1	1067.23	1091.36	1806206
2/14/2018	1054.32	1075.47	1049.8	1072.7	2029979
2/13/2018	1050	1061.22	1046.92	1054.14	1574121
2/12/2018	1056.67	1065.57	1045.49	1054.56	2796258
2/9/2018	1025.88	1051.72	997	1046.27	4436032
2/8/2018	1059.87	1063.93	1004.7	1007.71	3067173
2/7/2018	1084.97	1086.53	1054.62	1055.41	2544683
2/6/2018	1033.98	1087.38	1030.01	1084.43	3732527
2/5/2018	1100.61	1114.99	1056.74	1062.39	3742469
2/2/2018	1127.42	1131.3	1111.17	1119.2	5798880
2/1/2018	1175.99	1187.45	1169.36	1181.59	2774967
1/31/2018	1183.81	1186.32	1172.1	1182.22	1643877
1/30/2018	1177.72	1187.93	1174.51	1177.37	1792602
1/29/2018	1188	1198	1184.06	1186.48	1533931
1/26/2018	1187.53	1187.56	1168.03	1187.56	1981476
1/25/2018	1180.71	1185	1171.84	1182.14	1398961
1/24/2018	1184.98	1187.05	1167.4	1171.29	1818182
1/23/2018	1170.62	1178.51	1167.25	1176.17	1832126
1/22/2018	1143.82	1166.88	1141.82	1164.16	1437954
1/19/2018	1138.03	1143.78	1132.5	1143.5	1418376
1/18/2018	1139.35	1140.59	1124.46	1135.97	1333633
1/17/2018	1136.36	1139.32	1123.49	1139.1	1353097
1/16/2018	1140.31	1148.88	1126.66	1130.7	1783881
1/12/2018	1110.1	1131.3	1108.01	1130.65	1914460
1/11/2018	1112.31	1114.85	1106.48	1112.05	1102461
1/10/2018	1107	1112.78	1103.98	1110.14	1027781
1/9/2018	1118.44	1118.44	1108.2	1112.79	1335995
1/8/2018	1111	1119.16	1110	1114.21	1148958
1/5/2018	1103.45	1113.58	1101.8	1110.29	1493389
1/4/2018	1097.09	1104.08	1094.26	1095.76	1289293
1/3/2018	1073.93	1096.1	1073.43	1091.52	1550593
1/2/2018	1053.02	1075.98	1053.02	1073.21	1555809
12/29/2017	1055.49	1058.05	1052.7	1053.4	1156357
12/28/2017	1062.25	1064.84	1053.38	1055.95	982285
12/27/2017	1066.6	1068.27	1058.38	1060.2	1027634
12/26/2017	1068.64	1068.86	1058.64	1065.85	914574
12/22/2017	1070	1071.72	1067.64	1068.86	860800
12/21/2017	1075.39	1077.52	1069	1070.85	1211012
12/20/2017	1080.92	1081.23	1068.6	1073.56	1429035
12/19/2017	1083.02	1084.97	1072.27	1079.78	1287930
12/18/2017	1076.45	1086.49	1070.37	1085.09	1482768
12/15/2017	1063.78	1075.25	1060.09	1072	3080738
12/14/2017	1055.49	1067.08	1053.6	1057.47	1531504
12/13/2017	1052.08	1055.48	1046.58	1051.39	1369580
12/12/2017	1050	1062.5	1044.87	1048.77	1684977
12/11/2017	1051.11	1056	1044.12	1051.97	1096997
12/8/2017	1051.81	1056.42	1045.86	1049.38	1479665
12/7/2017	1036.07	1048.92	1035.36	1044.57	1437448
12/6/2017	1016.52	1039.58	1015.31	1032.72	1369276
12/5/2017	1010.99	1036.68	1002.32	1019.6	1927802
12/4/2017	1027.8	1031.34	1009.22	1011.87	1896325
12/1/2017	1030.41	1037.24	1016.9	1025.07	1866985
11/30/2017	1039.94	1044.14	1030.07	1036.17	2231818
11/29/2017	1056.18	1058.77	1029.65	1037.38	2787784
11/28/2017	1073.99	1080	1054.54	1063.29	1694098
11/27/2017	1058.57	1073.04	1054.77	1072.01	1708195
11/24/2017	1054.39	1060.07	1051.92	1056.52	825342
11/22/2017	1051.16	1055.43	1047.25	1051.92	721498
11/21/2017	1040.04	1050.39	1039.14	1050.3	1075568
11/20/2017	1036	1038.7	1032.68	1034.66	850423
11/17/2017	1049.8	1051	1033.73	1035.89	1286044
11/16/2017	1038.75	1051.76	1038	1048.47	1125995
11/15/2017	1035	1039.63	1030.76	1036.41	900695
11/14/2017	1037.72	1042.3	1029.33	1041.64	982782
11/13/2017	1040.8	1048.74	1039.26	1041.2	914852
11/10/2017	1043.87	1046.63	1041.22	1044.15	955500
11/9/2017	1048	1050.88	1035.85	1047.72	1776722
11/8/2017	1050.05	1062.69	1047.05	1058.29	1214600
11/7/2017	1049.65	1053.41	1043	1052.39	1254965
11/6/2017	1049.1	1052.59	1042	1042.68	897897
11/3/2017	1042.75	1050.66	1037.65	1049.99	1370874
11/2/2017	1039.99	1045.52	1028.66	1042.97	1233333
11/1/2017	1036.32	1047.86	1034	1042.6	2105729
10/31/2017	1033	1041	1026.3	1033.04	1490660
10/30/2017	1029.16	1039.83	1022.33	1033.13	2245352
10/27/2017	1030.99	1063.62	1026.85	1033.67	5139945
10/26/2017	998.47	1006.51	990.47	991.42	1827682
10/25/2017	986.27	994.43	977.72	991.46	1368042
10/24/2017	986.5	989.26	977.08	988.49	1416283
10/23/2017	1005.18	1005.79	983.1	985.54	1623580
10/20/2017	1007.05	1008.65	1002.27	1005.07	1568454
10/19/2017	1004.75	1007.32	997.3	1001.84	1677021
10/18/2017	1011.05	1016.31	1005.32	1012.74	1270218
10/17/2017	1007.44	1014.56	1006.05	1011	991412
10/16/2017	1009.63	1012	1001.52	1009.35	1066744
10/13/2017	1009.11	1014.76	1007.06	1007.87	1308881
10/12/2017	1003.84	1011.54	1001.1	1005.65	1521137
10/11/2017	989.04	1007.57	987.94	1005.65	1748443
10/10/2017	995.3	997.47	981.11	987.8	1158864
10/9/2017	995	1000.46	991.5	992.31	1151035
10/6/2017	980	994.26	978.51	993.64	1490744
10/5/2017	972.79	986.51	970.27	985.19	1627255
10/4/2017	971.76	974.4	965.61	966.78	896531
10/3/2017	967.56	972.44	962.71	972.08	1080312
10/2/2017	975.65	977.74	961.95	967.47	1466444
9/29/2017	966	975.81	966	973.72	1906445
9/28/2017	956.25	966.18	955.55	964.81	1347750
9/27/2017	942.74	965.43	941.95	959.9	2313498
9/26/2017	936.69	944.08	935.12	937.43	1618182
9/25/2017	939.45	939.75	924.51	934.28	1847436
9/22/2017	942.77	950	940.84	943.26	1067617
9/21/2017	948.13	952.8	939.38	947.55	1302726
9/20/2017	937.73	950	937.5	947.54	1896919
9/19/2017	933.41	937.94	926.66	936.86	1217430
9/18/2017	935.01	936.86	925.4	929.75	1445532
9/15/2017	940.09	941.75	931.25	935.29	1940047
9/14/2017	946	948.03	938.36	940.13	1415168
9/13/2017	945.5	952.85	944.74	950.44	1092849
9/12/2017	946.92	948.09	937.5	946.65	1245767
9/11/2017	947.2	952.68	941	943.29	1317796
9/8/2017	949.7	950.7	940.01	941.41	996449
9/7/2017	944.25	950.5	937.53	949.89	1103286
9/6/2017	943.87	944.5	932.68	942.02	1375952
9/5/2017	946.86	951.39	935.6	941.48	1455058
9/1/2017	957.47	958.33	950.28	951.99	1034769
8/31/2017	946.3	957.2	946.25	955.24	1672387
8/30/2017	935.67	945.86	934.05	943.63	1112814
8/29/2017	919.95	938.19	919.31	935.75	1144834
8/28/2017	931.88	934.85	926.11	928.13	1025199
8/25/2017	939.21	940.73	930.1	930.5	1169101
8/24/2017	943.71	946.31	930.74	936.89	1249098
8/23/2017	937	945.43	935.24	942.58	1126487
8/22/2017	926.96	941.96	926.17	940.4	1711377
8/21/2017	925.77	928.25	918.6	920.87	1292624
8/18/2017	926.98	931.02	923.45	926.18	1327288
8/17/2017	942.95	943.81	927.64	927.66	1653779
8/16/2017	941.25	949.9	940.04	944.27	1329301
8/15/2017	941.03	943.07	936.64	938.08	1006064
8/14/2017	939.07	941.04	934.49	938.93	1140212
8/11/2017	923.71	933.36	921.22	930.09	1589808
8/10/2017	935	936.3	921.78	923.59	2657279
8/9/2017	938.45	943.76	933.92	940.08	1360604
8/8/2017	944.29	952.49	942.48	944.19	1438418
8/7/2017	947.52	948.96	943.5	945.75	1405132
8/4/2017	943.95	947.54	939.8	945.79	1192871
8/3/2017	949.1	950	939.44	940.3	1028591
8/2/2017	948.37	949.1	932.52	947.64	2019979
8/1/2017	947.81	954.49	944.96	946.56	1205799
7/31/2017	960	961.19	941.73	945.5	2268160
7/28/2017	947.99	961.79	945.31	958.33	1795477
7/27/2017	969.18	969.52	937.06	952.51	3685905
7/26/2017	972.78	973.95	960.23	965.31	2166225
7/25/2017	970.7	976.73	963.8	969.03	5793414
7/24/2017	994.1	1006.19	990.27	998.31	3053176
7/21/2017	989	995.11	984.17	993.84	1412108
7/20/2017	997	998.68	984.62	992.19	1410290
7/19/2017	990.01	995.6	987.01	992.77	1392709
7/18/2017	973.36	990.85	972.04	986.95	1398920
7/17/2017	976.32	983.35	970.8	975.96	1644618
7/14/2017	974	977.54	970.15	976.91	1048240
7/13/2017	970.8	978.7	964.8	968.85	1519987
7/12/2017	960.86	969.63	957.04	967.66	1589548
7/11/2017	950.52	954.89	945.12	953.53	1444540
7/10/2017	941.95	953.13	941.95	951	1409850
7/7/2017	930.99	944.66	929.79	940.81	1614080
7/6/2017	925	936.14	919.85	927.69	1941822
7/5/2017	924.2	936.29	918.63	932.26	2054927
7/3/2017	933.22	934.24	915.31	919.46	1694587
6/30/2017	943.99	945	929.61	929.68	2185444
6/29/2017	951.35	951.66	929.6	937.82	3182331
6/28/2017	950.66	963.24	936.16	961.01	2713366
6/27/2017	961.6	967.22	947.09	948.09	2428048
6/26/2017	990	993.99	970.33	972.09	1505655
6/23/2017	975.5	986.62	974.46	986.09	1439728
6/22/2017	976.87	980.5	973.31	976.62	940086
6/21/2017	970.79	979.55	969.45	978.59	1141315
6/20/2017	975.31	980.79	968.2	968.99	1273013
6/19/2017	969.65	979.3	968.2	975.22	1449343
6/16/2017	957.91	959.95	948.7	958.62	2484914
6/15/2017	948.02	960.68	940.37	960.18	2349212
6/14/2017	975.5	979.7	959.51	967.93	1489046
6/13/2017	972.04	977.91	962.01	970.5	1992456
6/12/2017	958.72	968	936.8	961.81	4167184
6/9/2017	1005.49	1005.5	953.37	970.12	3613964
6/8/2017	1004.23	1005.6	996.62	1004.28	1657881
6/7/2017	999.09	1003.91	995.87	1001.5	1348198
6/6/2017	1003.31	1008.61	994.8	996.68	1517356
6/5/2017	997.89	1007.4	995.45	1003.88	1353264
6/2/2017	988.59	996.48	987.07	996.12	1719720
6/1/2017	990.96	993.14	981.29	988.29	1295552
5/31/2017	996.21	999.6	981.68	987.09	1703990
5/30/2017	992.5	997.62	991.36	996.17	1511472
5/26/2017	992	996.39	987.36	993.27	1622807
5/25/2017	979	995.78	977.82	991.86	1951402
5/24/2017	975.26	978.12	971.63	977.61	1128880
5/23/2017	969.96	974.51	964.5	970.55	1529617
5/22/2017	957	964.82	956.56	964.07	1305246
5/19/2017	952.82	959.56	952	954.65	1327354
5/18/2017	943.2	954.18	941.27	950.5	1758452
5/17/2017	959.7	960.99	940.06	942.17	2414323
5/16/2017	963.55	965.9	960.35	964.61	1069898
5/15/2017	955.29	962.7	952.82	959.22	1314574
5/12/2017	957.85	957.98	952.06	955.14	1204133
5/11/2017	951.29	957.99	948.61	955.89	1016797
5/10/2017	956.22	956.71	949.84	954.84	1135809
5/9/2017	961.33	962.2	954.4	956.71	1633396
5/8/2017	947.45	960.99	947.4	958.69	1863198
5/5/2017	956.72	958.44	948.1	950.28	1593898
5/4/2017	950.29	959.14	947.37	954.72	1934652
5/3/2017	936.05	950.2	935.21	948.45	1792847
5/2/2017	933.27	942.99	931	937.09	1745453
5/1/2017	924.15	935.82	920.8	932.82	2294856
4/28/2017	929	935.9	923.22	924.52	38459
4/27/2017	890	893.38	887.18	891.44	1817740
4/26/2017	891.39	892.99	885.15	889.14	1302032
4/25/2017	882.26	892.25	879.28	888.84	2020460
4/24/2017	868.44	879.96	866.11	878.93	1691896
4/21/2017	860.62	862.44	857.73	858.95	1172870
4/20/2017	859.74	863.93	857.5	860.08	1188843
4/19/2017	857.39	860.2	853.53	856.51	1080336
4/18/2017	852.54	857.39	851.25	853.99	936201
4/17/2017	841.38	855.64	841.03	855.13	1049125
4/13/2017	841.04	843.73	837.85	840.18	1073650
4/12/2017	838.46	843.72	837.59	841.46	1135775
4/11/2017	841.7	844.63	834.6	839.88	974343
4/10/2017	841.54	846.74	840.79	841.7	1046215
4/7/2017	845	845.88	837.3	842.1	1110404
4/6/2017	849.5	853.59	844	845.1	1533564
4/5/2017	854.71	860.59	847.52	848.91	1855153
4/4/2017	848	853	847.51	852.57	1348494
4/3/2017	848.75	859	847.53	856.75	1969402
3/31/2017	846.83	849.56	845.24	847.8	1440982
3/30/2017	851.98	852	846.77	849.48	949398
3/29/2017	842.75	851.59	841.38	849.87	1457347
3/28/2017	839.69	845.4	832.27	840.63	1519202
3/27/2017	828.09	841.38	824.3	838.51	1935211
3/24/2017	842	844	829.1	835.14	2105682
3/23/2017	841.39	841.69	833	839.65	3287669
3/22/2017	849.48	855.35	847	849.8	1366749
3/21/2017	870.06	873.47	847.69	850.14	2537978
3/20/2017	869.48	870.34	864.67	867.91	1542199
3/17/2017	873.68	874.42	868.37	872.37	1868252
3/16/2017	870.53	872.71	867.52	870	1104452
3/15/2017	867.94	869.88	861.3	868.39	1332885
3/14/2017	863.75	867.58	860.13	865.91	1061692
3/13/2017	860.83	867.13	860.82	864.58	1166605
3/10/2017	862.7	864.23	857.61	861.41	1336585
3/9/2017	853.69	860.71	852.67	857.84	1347697
3/8/2017	853.12	856.93	851.25	853.64	1029834
3/7/2017	847.26	853.33	845.52	851.15	1038696
3/6/2017	846.86	848.94	841.17	847.27	1047872
3/3/2017	848.94	850.82	844.71	849.08	1006612
3/2/2017	856.31	856.49	848.72	849.85	1250938
3/1/2017	851.38	858	849.02	856.75	1818671
2/28/2017	847.35	848.83	841.44	844.93	1383119
2/27/2017	844.95	850.67	843.01	849.67	1010333
2/24/2017	847.65	848.36	842.96	847.81	1346189
2/23/2017	851.08	852.62	842.5	851	1386681
2/22/2017	848	853.79	846.71	851.36	1224889
2/21/2017	847.99	852.2	846.55	849.27	1261062
2/17/2017	841.31	846.94	839.78	846.55	1461210
2/16/2017	838.5	842.69	837.26	842.17	1005084
2/15/2017	838.81	841.77	836.22	837.32	1357185
2/14/2017	839.77	842	835.83	840.03	1363345
2/13/2017	837.7	841.74	836.25	838.96	1295708
2/10/2017	832.95	837.15	830.51	834.85	1415128
2/9/2017	831.73	831.98	826.5	830.06	1194238
2/8/2017	830.53	834.25	825.11	829.88	1302225
2/7/2017	825.5	831.92	823.29	829.23	1666605
2/6/2017	820.92	822.39	814.29	821.62	1350875
2/3/2017	823.13	826.13	819.35	820.13	1528095
2/2/2017	815	824.56	812.05	818.26	1689179
2/1/2017	824	824	812.25	815.24	2251047
1/31/2017	819.5	823.07	813.4	820.19	2020180
1/30/2017	837.06	837.23	821.03	823.83	3516933
1/27/2017	859	867	841.9	845.03	3752497
1/26/2017	859.05	861	850.5201	856.98	3493251
1/25/2017	853.55	858.7936	849.74	858.45	1662148
1/24/2017	846.98	851.52	842.28	849.53	1688375
1/23/2017	831.61	845.5428	828.7	844.43	2457377
1/20/2017	829.09	829.24	824.6	828.17	1306183
1/19/2017	829	832.9999	823.96	824.37	1070454
1/18/2017	829.8	829.81	824.08	829.02	1027698
1/17/2017	830	830.18	823.2001	827.46	1440905
1/13/2017	831	834.65	829.52	830.94	1290182
1/12/2017	828.38	830.38	821.01	829.53	1350308
1/11/2017	826.62	829.9	821.47	829.86	1325394
1/10/2017	827.07	829.41	823.14	826.01	1197442
1/9/2017	826.37	830.43	821.62	827.18	1408924
1/6/2017	814.99	828.96	811.5	825.21	2017097
1/5/2017	807.5	813.74	805.92	813.02	1340535
1/4/2017	809.89	813.43	804.11	807.77	1515339
1/3/2017	800.62	811.435	796.89	808.01	1959033
12/30/2016	803.21	803.285	789.62	792.45	1735879
12/29/2016	802.33	805.75	798.144	802.88	1057392
12/28/2016	813.33	813.33	802.44	804.57	1214756
12/27/2016	808.68	816	805.8	809.93	975962
12/23/2016	808.01	810.9696	805.11	807.8	765537
12/22/2016	809.1	811.07	806.03	809.68	1132119
12/21/2016	815.72	815.72	805.1	812.2	1459628
12/20/2016	813.37	816.49	811	815.2	1271883
12/19/2016	809.28	816.22	804.5	812.5	1263581
12/16/2016	818.31	819.2	808.12	809.84	2598866
12/15/2016	817.36	823	812	815.65	1769719
12/14/2016	815.92	824.26	812.78	817.89	1799654
12/13/2016	812.39	824.3	811.94	815.34	2128210
12/12/2016	804.82	811.35	804.5311	807.9	1628602
12/9/2016	799.3	809.95	798.05	809.45	1904463
12/8/2016	792.95	799	787.905	795.17	1612531
12/7/2016	779.95	792	773.53	791.47	2029415
12/6/2016	780.19	785.28	773.32	776.18	1734099
12/5/2016	770	780	766.9686	778.22	1688473
12/2/2016	761.9	770.5	759	764.46	1718846
12/1/2016	778.55	778.6	753.36	764.33	2867074
11/30/2016	789.1	791.51	773.145	775.88	2279054
11/29/2016	788.38	796.44	785.34	789.44	1561981
11/28/2016	778.35	799.74	778.1	785.79	2575432
11/25/2016	782.61	782.9	778.19	780.23	613549
11/23/2016	789.52	789.52	772.65	779	1312981
11/22/2016	788.99	793.77	783.74	785	1394174
11/21/2016	778.1	786.55	776.3	784.8	1630835
11/18/2016	787.17	791.29	775.35	775.97	1806264
11/17/2016	782.5	788.9	779.85	786.16	1533679
11/16/2016	770.42	783.5	766.33	779.98	1798360
11/15/2016	765.47	780.2376	765.22	775.16	2943889
11/14/2016	771.76	771.78	743.59	753.22	3688274
11/11/2016	776.81	777.29	765.54	771.75	3592641
11/10/2016	810	810.06	768.23	780.29	5909609
11/9/2016	801.83	811.71	792.035	805.59	3098510
11/8/2016	802.03	816.04	799.62	811.98	1769069
11/7/2016	794.95	805	792.9	802.03	1992570
11/4/2016	771.3	788.48	771.0043	781.1	1970603
11/3/2016	784.5	790	778.63	782.19	2175216
11/2/2016	806.76	806.76	785	788.42	2350736
11/1/2016	810.87	813.96	798.26	805.48	2355890
10/31/2016	822.43	822.63	808	809.9	2242679
10/28/2016	829.94	839	817	819.56	4354884
10/27/2016	823.01	826.58	814.61	817.35	2973486
10/26/2016	827.12	827.71	816.35	822.1	1794868
10/25/2016	838.5	838.5	825.3005	828.55	1890712
10/24/2016	830.09	837.94	829.04	835.74	1447616
10/21/2016	820	824.29	818.31	824.06	1615814
10/20/2016	827.56	828.465	820.55	821.63	1393870
10/19/2016	824.52	829.81	823.205	827.09	1500142
10/18/2016	814.21	828.81	813.33	821.49	2289265
10/17/2016	805.99	813.49	803.83	806.84	1056367
10/14/2016	807.45	810.09	802.32	804.6	1111934
10/13/2016	806.07	806.56	798.62	804.08	1368981
10/12/2016	811.96	814.5	808.5545	811.77	907876
10/11/2016	814.17	819.86	807.37	809.57	1721575
10/10/2016	803.93	817.38	802.24	814.17	1496115
10/7/2016	805.93	805.94	796.82	800.71	1163899
10/6/2016	804.08	806.945	800.51	803.08	1099909
10/5/2016	806	808.5	800.71	801.23	1213820
10/4/2016	805	806.5	799.67	802.79	1258706
